free_text,label_id,split,is_text_null,is_text_empty
Gương mặt giải trí 😂😂,0,train,False,False
Và nhưng huyền thoại sẽ xuất hiện.,0,train,False,False
Thứ hạng kim cương hả thầy? 😀 ?,0,train,False,False
Thấy gái là con mắt sáng lên :)),0,train,False,False
thế là paris by night của thúy nga có thêm thành viên mới rồi,0,train,False,False
Tú bảnh dạy dỗ đàn em Trung sky :D,0,train,False,False
Lê Ngọc Minh Châu đóng học phí trong nonolive là chổ nào vậy bạn,0,train,False,False
Thầy đang gập cơ bụng hả thầy,0,train,False,False
Nguyễn Quang Huy chạy ngay đi,0,train,False,False
Nghe như bị hiếp dâm vậy đó :)),0,train,False,False
chúc abe được nhiều sub,0,train,False,False
Non quá thầy ơi,0,train,False,False
cái này nhai đi nhai lại quài chán vl ấy,0,train,False,False
Lỡ tay thầy ơi :)),0,train,False,False
Hãy trao cho anh - rap by B52,0,train,False,False
Bố láo với giang hồ đất cảng à,2,train,False,False
Sao ko đc z thầy,0,train,False,False
Ph Quyền,0,train,False,False
Cực kì thuyết phục!!!,0,train,False,False
Huy Hoàng ở clip nào v bác,0,train,False,False
Ok thay,0,train,False,False
Chiều pick susan nha thầy <3,0,train,False,False
fan one piece :v,0,train,False,False
Hoàng Thanh Trung xin clip đi ông,0,train,False,False
petland ganh tut quan,0,train,False,False
Đã chụp màng hình ... Tiếp theo là báo công an,0,train,False,False
"má k mặc áo mới đi, mặc hoài áo cũ thầy",0,train,False,False
Okeere,0,train,False,False
Sống chậm nhé ae :)),0,train,False,False
Định hợp tác sản xuất âm nhạc hay gì v Thầy 😂,0,train,False,False
giọng cười phu thuê 😂,0,train,False,False
Minh Toàn,0,train,False,False
Kênh tấu hài của B52 😁😁😁,0,train,False,False
Dùng cái này có hết hôi nách k thầy,0,train,False,False
Blue nó cũng bt chọn thằng nào hay để trao cho :)),0,train,False,False
ủng hộ abe ủng hộ abe,0,train,False,False
Đã xem,0,train,False,False
#ERROR!,0,train,False,False
Hỏi thui mừ :( =))),0,train,False,False
Cực kì thuyết phục!!!!,0,train,False,False
anh tik nói quá đúng luôn,0,train,False,False
phải thầy k ta,0,train,False,False
Trung ám ảnh,0,train,False,False
"Cảm ơn thầy, yêu thầy",0,train,False,False
Thầy nhờ anh quang cuốn hay sena đánh hộ vậy,0,train,False,False
"ủa, chúng tôi còn lớp nào đâu mà đến đúng giờ??? ủa ?? alo ?",0,train,False,False
addf e vs cụ tổ ơi :v,0,train,False,False
ai mua đâu mà sale :v,0,train,False,False
thầy chơi bẩn vl,2,train,False,False
Nguyễn Thịnh xin ảnh pro,0,train,False,False
Áo rất đẹp nhưng thầy mặc ko đẹp :(,0,train,False,False
Poppy is the best,0,train,False,False
Tú chúc mừng anh ba,0,train,False,False
Ba roi gay :<,0,train,False,False
Cc abe,2,train,False,False
Nguyễn Thịnh 6 múi luôn kìa,0,train,False,False
Cae team off luôn hả abe,0,train,False,False
Chúc thầy sớm xóa kênh panda,0,train,False,False
Cho mình xin video với bạn,0,train,False,False
Game j thầy oi,0,train,False,False
. ai khịa thầy là chetme đó nha,0,train,False,False
Tuyệt vời abe 😘,0,train,False,False
cười vãi l :))))),0,train,False,False
Game mới à,0,train,False,False
dou ma thầy,2,train,False,False
Thôi ăn lol rồi thầy ạ 🤦‍♂️,2,train,False,False
thầy sela,0,train,False,False
Thầy địt mẹ giả tạo vl =)),2,train,False,False
Ban gai quoc dan dang thay do o nha minh nhe :3,0,train,False,False
Cực kì thuyết phục :))),0,train,False,False
Quân Lê,0,train,False,False
Like hộ e avt ạ,0,train,False,False
Sản phẩm vs tiểu tiểu ak abe,0,train,False,False
Quockhanh Mai hóng,0,train,False,False
Anh Việt ăn bưởi k,0,train,False,False
Dương Quốc,0,train,False,False
vào vietnamfootball mà xem,0,train,False,False
hh,0,train,False,False
Hít hà,0,train,False,False
mai đến mua khô gà có dc chụp ảnh cùng thầy k ạ 🤣,0,train,False,False
Bạn nhớ lì xì !!!,0,train,False,False
em tú ánh sáng :))),0,train,False,False
Mọe,1,train,False,False
Huyền thoại Runeterra,0,train,False,False
Con gà tại sao không phải là anh Ba mà là Pét Len =)),0,train,False,False
Thầy làm em xúc động qua',0,train,False,False
Thời xưa thầy có chơi bờ chơi bụi không vậy,0,train,False,False
Dành cho ae nào muốn test zô lấy link tải bản china,0,train,False,False
Xin vd pro,0,train,False,False
Cười vl😂,0,train,False,False
Nguyễn Hòa xin video ông eie,0,train,False,False
Hãnh diện về ng thầy có tâm nhất của năm.,0,train,False,False
:))) chiều về ngủ ngoài đường nha thầy,0,train,False,False
Anh Trung bóng lộn sa đéc,0,train,False,False
Yêu thầy. Dấu bé 3,0,train,False,False
Xem chục lần r vẩn cười,0,train,False,False
Giải thưởng danh hài xuất sắc hả thầy,0,train,False,False
nghỉ lâu thế thầy :(((,0,train,False,False
Thanh Tú,0,train,False,False
🤣,0,train,False,False
Game j vậy thầy,0,train,False,False
Lát try hard đi abe sẵn kể tụi em nghe luôn dấu bé 3,0,train,False,False
oce thầy :33,0,train,False,False
Được thầy ơi,0,train,False,False
Quockhanh Mai hóng,0,train,False,False
Cực kì thuyết phục:)),0,train,False,False
Sống nhanh lên nào,0,train,False,False
Ghép làm chó nha ae,1,train,False,False
Em được làm fan cứng luôn rồi nè ❤️ reaction quá hay quá cute coi mấy giờ này quá hợp lí =]]],0,train,False,False
rách háng như chơi,0,train,False,False
rất chi là đẹp trai,0,train,False,False
Mong thay co nhung giao an xin xo de em hoc hoi va ko lam ganh nang cho team nua😁,0,train,False,False
Hoàng thị bé six 😆,0,train,False,False
Toang,0,train,False,False
😢😢😢,0,train,False,False
Ai đi ngang qua vào wall em like avt mới dùm em ạ. Em cảm ơn nhiều 😢🙆‍♀️,0,train,False,False
Thế Vinh SuSaNa Hoàng Kim Giáp 😂😂😂,0,train,False,False
Dễ thương!!!,0,train,False,False
link đâu con mẹ m,1,train,False,False
Fan cứng Thầy Ba,0,train,False,False
abe trật nhịp :)))),0,train,False,False
R thế giáo án đá phò đâu thầy l,2,train,False,False
Lê Văn Quật úp lên gruop lớp cho thầy coi đi,0,train,False,False
Bú bóng cao su ha gì cười ghê z abe :)),0,train,False,False
Nguyễn Khánh,0,train,False,False
M tính chơi bê đê à,0,train,False,False
"Mình góp ý nhé. Ý kiến của mình là như này, mình nói ra nếu có mất lòng anh em thì mình cũng chịu, tại vì mình cũng chỉ muốn đóng góp một chút ý kiến cho anh em biết là mình cũng là một người có ý kiến, mình là con người không thích nói dài dòng, chỉ đ",0,train,False,False
tính tiền cho thầy :v,0,train,False,False
năm mới nghèo theo cách anh Ba,0,train,False,False
Móc lên ngửi đấy mà. Dơ vcl 🤣🤣,1,train,False,False
đút vào mồm thầy,1,train,False,False
Sợ thì thôi im,0,train,False,False
192 hàm tử phải ko ae,0,train,False,False
check tin nhắn nha anh,0,train,False,False
Anh be ơi 🤭,0,train,False,False
Tao đệ Ba Gà :)),0,train,False,False
Mua quần luôn đi,0,train,False,False
Tuần sau 16 team là hơi căng đó nha :( phải hard hơn nữa,0,train,False,False
Thầy các em đây,0,train,False,False
Cô My ơi ở lại với e đi :)) kệ mẹ thg lozzzz ba gà :)))),2,train,False,False
Cực kỳ thiết phục,0,train,False,False
Klq mình chỉ thay thầy sela truyền tải thông điệp yêu thương đến mọi người,0,train,False,False
Mua son về cho cô PandaThai đi thầy,0,train,False,False
#ERROR!,0,train,False,False
Sống chậm tí các bạn,0,train,False,False
cac gì bóng của thầy là con chó à?hay linh thú nằm trong thầy đây,0,train,False,False
Ok chưa,0,train,False,False
Chết em thầy ba ơi,0,train,False,False
Xin video vs b,0,train,False,False
chậm thôi,0,train,False,False
"Chúc thầy năm mới, thêm nhiều mật danh mới :>",0,train,False,False
Xin vid ạ,0,train,False,False
nghe nứng wá thầy ơi,1,train,False,False
Anh ba reaction bài của cô Mina đi,0,train,False,False
Cô qua nhà t,0,train,False,False
Hoàng Thanh Trung,0,train,False,False
ngủ đi,0,train,False,False
Countdown cực mạnh =)),0,train,False,False
Hít hết mẹ r còn đâu :))))),1,train,False,False
Thôi ồn im mẹ mồm đi 😆😆,0,train,False,False
Tuyệt vời abe 😘,0,train,False,False
:(( anh trung đít bự,0,train,False,False
Không biết sơn có quà cho abe không nhỉ ?,0,train,False,False
??,0,train,False,False
"Tiền nhiều làm gì ??? Câu hỏi ấy được rất nhiều bạn trẻ và người lớn đã luôn đặt ra , vâng ngày hôm nay tôi xin được trả lời cho câu hỏi của mọi người là tiền nhiều dùng mua Khô Gà Thầy Ba , khô gà nhà thầy ba , rất ngon , đc xé nhỏ vừa miệng , dưới bà",0,train,False,False
Sang năm mới nhiều giáo án mới hay hơn nha abe :)),0,train,False,False
Khi nào có link nhớ gửi nha anh 3 😀,0,train,False,False
Sau khi dùng,0,train,False,False
Chịu á =)))),0,train,False,False
thầy lồn,2,train,False,False
Thầy ơi )):,0,train,False,False
Quốc Củn hề,0,train,False,False
"Thầy đánh như thế là ổn áp r, đặc biệt cái giáo án nhường shutdown cho quái là quá ổn áp luôn, yêu thầy :3",0,train,False,False
Thứ hạng kim cương hả thầy? 😀 ?,0,train,False,False
Cực kỳ thuyết phục =)),0,train,False,False
Ổn quá thầy,0,train,False,False
này là del có tí nhân phẩm nào nên nó thế :((,0,train,False,False
Cayyyy😂,0,train,False,False
Đào Thanh Giàu ??? nguồn,0,train,False,False
Hihi,0,train,False,False
Chị Thái và tội phạm. :))),0,train,False,False
iu tha'y <33,0,train,False,False
Đẹp trai mà còn chân thật nữa <3,0,train,False,False
Đề nghị sống chậm,0,train,False,False
Vl,0,train,False,False
Chúc mừng abe nha ( mong thầy làm đúng lời hứa ),0,train,False,False
Hoàng Dương j toi co' ne`,0,train,False,False
Bảo Nguyễn um tuy,0,train,False,False
Tu bi không tình yêu...,0,train,False,False
Lê Hoàng Trọng bác cho tui xin vd đc k bác,0,train,False,False
Dù abe xóa kênh nhưng em vẫn ủng hộ abe,0,train,False,False
Chúc kênh panba được nhiều sub. Yêu abe,0,train,False,False
Baroibeo đi ngủ r,0,train,False,False
chúng nó nhập viện để chữa tai rồi thầy à,0,train,False,False
:))),0,train,False,False
Sản phẩm này được không thầy,0,train,False,False
"nữ sinh chạm vào mà CA đi tù 9 tháng, CA chạm vào má chị bán hàng rong chảy máu tạm đình chỉ =]]z báo còn viết thêm chị ấy chăn dắt ăn xin mới ghê",0,train,False,False
Nguyễn Thanh Vũ học trò của thầy ở rank vàng đây. 😁,0,train,False,False
Chọt dô đít sela,0,train,False,False
Gửi thầy ý tưởng logo nếu thầy định lập kênh YouTube nhé thầy dấu bé ba,0,train,False,False
Được thầy ơi,0,train,False,False
Quang Minh Quang,0,train,False,False
Thầy nhờ anh quang cuốn hay sena đánh hộ vậy,0,train,False,False
Mô phật,0,train,False,False
Chúc cô Panda và Thầy Ba và Bò Viên và các bạn nữ trong lớp 20/10 vui vẻ <3,0,train,False,False
Các em nhớ subrai kênh của thầy để thầy được nút vàng trước khi đi sing về nha :))),0,train,False,False
Tuấn Kiệt 🙂,0,train,False,False
Vlog: ăn mừng nút bạc cùng team sbtc của thầy giáo ba,0,train,False,False
nghĩ mà nó chán !!,0,train,False,False
Sim số đẹp ib e nhá,0,train,False,False
Vỗ tay,0,train,False,False
Xài đít có thơm ko abe,0,train,False,False
Đậu Quỳnh Nhi tưởng đánh nghiêm túc gì chứ troll cũng khoe :)),0,train,False,False
Hóng quá đa :v,0,train,False,False
Chết em thầy ba ơi,0,train,False,False
Phạm Văn Đại đjs :v,0,train,False,False
Chúc mừng thầy :3,0,train,False,False
Vòng thầy hiệu trưởng hơi nặng :)),0,train,False,False
Ok,0,train,False,False
Mọi người đều xanh... trừ thầy :)),0,train,False,False
*Không biết ông già mình định làm gì nữa đây?*,0,train,False,False
Em cầm cái này phang vào sự chu đáo của anh Ba =))),2,train,False,False
Phát Đạt nói quá hay luôn,0,train,False,False
Cực kỳ thuyết phục!!,0,train,False,False
Cô Mina trốn học đi chơi net thầy ơi,0,train,False,False
Như cl luôn =)),1,train,False,False
Lại bảo không giống đi :)),0,train,False,False
Thầy đẹp trai và mẫu mực quá,0,train,False,False
Hoàng Đức Nhật haha,0,train,False,False
ổn thầy,0,train,False,False
Tú rất vui,0,train,False,False
Rừng said :Cho còn đéo ăn được :))),0,train,False,False
Gửi thầy :)),0,train,False,False
"sao toàn đăng những lần hiếm hoi đc vậy thầy, sao k show những trận như mật vụ chuột cống, mèo nhà, cá hấp, rồng xào ỏi ớt đi",0,train,False,False
được vl abe,0,train,False,False
Nguyễn kim chuẩn bị được buff cực mạnh rồi Nam Nguyen,0,train,False,False
Ok thay,0,train,False,False
Mốt thấy ạc treo trên shop :)))))))),0,train,False,False
Hóng cô my điểm danh 🤣🤣🤣,0,train,False,False
Trời sinh một cặp hjhj,0,train,False,False
Giải trí thui mà abe,0,train,False,False
Vũ Siêu tấu hài :))),0,train,False,False
Cứ như thế này thì duyệt mẹ đi cho nhanh 😀,1,train,False,False
abe ngầu lòi,0,train,False,False
Trần Minh Nhân vetv xóa rồi lộ hàng nóng kk,0,train,False,False
😂 xàm quá ik ak,0,train,False,False
a trung local brand:,0,train,False,False
Lên lên Abe ơi,0,train,False,False
Thầy có ft với Kenny You hông Thầy 😘🥰,0,train,False,False
J97 với B52 sẽ hợp tác trong 2020 tới đây nha :))),0,train,False,False
Nguyễn Kim sale mà nhìn chiếc ảnh tưởng thầy sale 50% ạ :)),0,train,False,False
Bộ phim triệu view,0,train,False,False
Thầy có tính làm vlog ngày tết ko,0,train,False,False
Clm @@@,1,train,False,False
Nghi vấn con của abe=)),0,train,False,False
susan nữa đi thầy oii,0,train,False,False
1 ng thì giết 1 mạng . 1 ng thì feed tụt lol,0,train,False,False
Phá sản r làm đĩ đực thôi abr,2,train,False,False
Tô Phước Sang cho xin video đi bạn,0,train,False,False
Hình như đợt MSI thì phải,0,train,False,False
A3 lên phường nhận giấy khen nha,0,train,False,False
Huỳnh Châu,0,train,False,False
Ae cho xin 1 like ăn tết,0,train,False,False
Nguễn Trường vcl intro,0,train,False,False
Liêm sĩ gì tầm này,0,train,False,False
Con bóng sa đéc,2,train,False,False
Đi dự giờ về nhớ mang giáo án xịn sò nha thầy. Iu abe :3,0,train,False,False
Khó vẽ nụ cười,0,train,False,False
Còn Tiểu Tiểu thì saooo,0,train,False,False
Không còn 1 từ nào để diễn tả về hành động này,0,train,False,False
Tận cảnh học sinh đến thăm nhà thầy,0,train,False,False
Like hộ e avt ạ,0,train,False,False
Đáng suy ngẫm,0,train,False,False
Tết về trên xóm nhỏ,0,train,False,False
Cô hư tại thầy,0,train,False,False
Nguyễn Hoàng Anh bạn khoanh đó có ý nghĩa gì?,0,train,False,False
Rất thuyết phục 😁,0,train,False,False
Hoàng thị bé six 😆,0,train,False,False
Phải chăng là định mệnh,0,train,False,False
Vivo có lợi thật :)),0,train,False,False
Luôn ủng hộ thầy,0,train,False,False
Abe Giang hồ🤣,0,train,False,False
Shaco phá nhà hay phết thầy ơi 😂 😂,0,train,False,False
Sắp có sản phẩm hợp tác với bên JAV nha các học trò,0,train,False,False
:)))),0,train,False,False
Anh vừa nói cc gì vậy Abe :D??,2,train,False,False
"Đây là bài cmt tự động để xin like trắng trợn thích thì like ko thích thì like , ok",0,train,False,False
petland ganh tut quan,0,train,False,False
Cám ơn thầy :)),0,train,False,False
Mốt lại có vài đứa lại hỏi thầy ơi sao acc em trên shop của nextgen,0,train,False,False
Trung lo hết... Trung hút skill... Trung tư duy.... Trung tình😂😂😂😂,0,train,False,False
Đơm luôn .cà khịa sela à,0,train,False,False
abe làm hết mà 🤗,0,train,False,False
"Vu Tien Dat mày tên Đạt , ở nhà mẹ mày gọi mày là Phát",0,train,False,False
toàn thanh niên nghiêm túc :v,0,train,False,False
Sống thật đi ba gà ak 😞😞😞,0,train,False,False
Xin clip,0,train,False,False
"Sai bét hết, nếu lấy tên thật thì mấy đứa đoán ra làm sao.",0,train,False,False
Ok thầy :),0,train,False,False
Nhìn có vẻ giống hình ảnh của 1 vụ án mạng!!,0,train,False,False
Dương Thái Phước ba gà not ba chó@@,2,train,False,False
Giáo án về One champ Lee bú đá và rụng mất xác,1,train,False,False
Be0175,0,train,False,False
abe vào xem cô 7 chửi bậy tiếng việt đc rồi á,0,train,False,False
căng...,0,train,False,False
cái địt con mẹ m,1,train,False,False
Lâu lâu xanh đc ván :))),0,train,False,False
Phạm Quốc Dũng :)),0,train,False,False
"Còn âm ý chứ 0,01 đã tốt 😂😂",0,train,False,False
Buồn vl:))),0,train,False,False
Anh ba tới ngay,0,train,False,False
Nhưng baroibeo lại có VCS còn thầy giáo ba lại ko,0,train,False,False
Tiến Dũng =)) ghét đéo đâu haha,0,train,False,False
Lê Văn Quật xin vid vs ông ơi,0,train,False,False
Nhưng baroibeo lại có VCS còn thầy giáo ba lại ko,0,train,False,False
dù gì thì em cũng kính trọng thầy ❤️,0,train,False,False
Có event mới đi học nha thầy =)),0,train,False,False
ơ kìa liên quân,0,train,False,False
Khúc đầu nứng quá thầy uii,0,train,False,False
Chúc thầy sớm đạt đước nút bạch kim,0,train,False,False
Nguyen Thanh Nhan hahaaa,0,train,False,False
Camera sắc nét quá Thầy ời :)),0,train,False,False
Huy Engraving xin video bro,0,train,False,False
Vậy :(((,0,train,False,False
ngay thang sinh cua e nek ba ga,0,train,False,False
Đọc thần chú j v thầy 🤣,0,train,False,False
Theo kinh nghiệm FIFA 3 thì thầy cứ cộng đại đi thì tự lên thôi...,0,train,False,False
xin clip ban oi,0,train,False,False
clm oke abe,1,train,False,False
Mong cho năm nay thầy vẫn giữ vững phong độ và tiếp tục là ng gác cổng KC :))),0,train,False,False
Hoàng Văn Hướng,0,train,False,False
Singend nữa,0,train,False,False
mào Phạm Quốc phạt cho ăn khoai vào,0,train,False,False
Chuẩn bị xóa kênh nha thầy =)),0,train,False,False
đông phương ba bại:)),0,train,False,False
thu xếp thằng này giùm thầy =)),0,train,False,False
Thuyết phục.......,0,train,False,False
Chuẩn bị xem dàn xiêu xao SBTC căm back,0,train,False,False
Ngon quá thầy ơi,0,train,False,False
Như 2 giọt nước,0,train,False,False
Quỳ,0,train,False,False
Về tết thôi bà con,0,train,False,False
Áo rất đẹp nhưng thầy mặc ko đẹp :(,0,train,False,False
Sao tôi nhận k đc vậy,0,train,False,False
Khô gà nhiêu kg vậy thầy,0,train,False,False
Thương hiệu mãi theo năm tháng abe ơi,0,train,False,False
Anh em chuẩn bị chiến đấu nào ;)),0,train,False,False
Trọng lú,2,train,False,False
Nhật Tân em có muốn vô cổ phần không? Vô thì chở đi,0,train,False,False
Đừng quá tin :)),0,train,False,False
😬,0,train,False,False
Tâm bất biến giữa dòng đời vạn biến ở hang 3ron :DD,0,train,False,False
Click vào link nào các trò:,0,train,False,False
❤❤,0,train,False,False
Háo thắng ham vui câu nói dành cho abe,0,train,False,False
Gâu...,0,train,False,False
Huyền thoại Runeterra,0,train,False,False
Clm :))))) Trí Xuân,2,train,False,False
Áo đẹp ABE ơi,0,train,False,False
Ngồi cười tấu hài để mus gánh mà hãnh diện j abe,0,train,False,False
Vl,1,train,False,False
Xin video bác,0,train,False,False
Đầu lòng 2 gả hotboy,0,train,False,False
Hoàng Thị bé ba😔,0,train,False,False
kinh nhờ,0,train,False,False
"Đẹp va ngầu quá, z thầy",0,train,False,False
Đẹp trai quá abe ơi,0,train,False,False
Thôi ồn im mẹ mồm đi 😆😆,2,train,False,False
Sao nó đứng lun vậy thầy,0,train,False,False
"Ae mua giày của shop này thì cẩn thận, nó quảng cáo trên kênh abe nên m mới tin đó",0,train,False,False
Cho liếm hậu m*n cái abe :)),2,train,False,False
😀,0,train,False,False
cùng nhau học hỏi về tựa game lmht nhé,0,train,False,False
Tính sao abe ?,0,train,False,False
thầy mà là gia cát gì gia heo thì có =)),2,train,False,False
Tiên Laru xin clip được khống bro,0,train,False,False
Huỳnh Hiệp Thiện aba là bột giặt 😏😁😁,0,train,False,False
Em iu thầy thầy sela ạ,0,train,False,False
Link website cho anh em nào muốn mua áo như bé Ba luôn,0,train,False,False
Phan Tiến Đạt múa dẻo như khánh sky,0,train,False,False
Minh Hải =)))),0,train,False,False
Nguyễn Ngọc Vũ hóng nào,0,train,False,False
Linh An đeo hỉu hahhaha,0,train,False,False
Đệt cmm 😃,1,train,False,False
Vl,1,train,False,False
ủng hộ abe,0,train,False,False
"Wow, đây đúng là 1 sản phẩm tuyệt vời trong tầm giá thầy ạ, màn hình lớn, cấu hình cực ổn, thoải mái giải trí cũng như học tập, nay còn được giảm giá thì quá tuyệt vời",0,train,False,False
Em sẽ chờ súprai kênh mới của thầy... Yêu thầy :(((((((,0,train,False,False
Em còn chưa giận đây :v,0,train,False,False
vác Susan ra nha Thầy,0,train,False,False
Ok thầy,0,train,False,False
Số like cmt còn nhiều hơn số like avt của tui :( ae vô like cho tui đi,0,train,False,False
Trung quảng cáo 🤔,0,train,False,False
Mai thầy nhớ lập kênh mới ở đâu để bọn em điểm danh nhé,0,train,False,False
Em xin video với bác ơi.😂,0,train,False,False
Hahah,0,train,False,False
✪ Fan Ba Gà,0,train,False,False
Ok thầy đẹp trai :)),0,train,False,False
Các em nhớ subrai kênh của thầy để thầy được nút vàng trước khi đi sing về nha :))),0,train,False,False
Lê Quang Hùng đi chửi thuê rồi hả em 😆,0,train,False,False
Ủng hộ aba xoá kênh,0,train,False,False
Dạ đtrai quá abe ạ :)),0,train,False,False
Anh Trung bóng lộn sa đéc,2,train,False,False
Lí do là đây 😀,0,train,False,False
Ngửi cho tỉnh đi 3 Gòa,0,train,False,False
Nhớ diễn hài thật hay nha abe 😙😙😙😙😙,0,train,False,False
Nguyễn Vỹ 🙃🙃,0,train,False,False
Mé.....con bờ lu của anh ba:v,0,train,False,False
Nhớ đem mật vụ tối cao SUSAN0175 ra nhé thầy,0,train,False,False
Edg cmnr,0,train,False,False
Kiều Trung Kiên tướng mới YaBa 🤣🤣,0,train,False,False
abe dạo này nóng quá à hoong quạo nha abe . số abe nó mở ra zị thôi chửi cc nè abe,1,train,False,False
Biệt đội siêu ăn hại,0,train,False,False
Nguyễn Thanh xin vid vs bạn ơi,0,train,False,False
Ae cho phím 1 đuổi Abe để cô Dolce quay trở lại nào 😞,0,train,False,False
Ccc,1,train,False,False
Mn nghĩ ntn vs cái tên loạn thế âm binh?,0,train,False,False
trung sa đéc đã xem,0,train,False,False
Đào ĐứcAnh,0,train,False,False
Thế Vinh Yasbaga tối cao,0,train,False,False
Già mà dơ zạy aba,0,train,False,False
Tu bi không tình yêu...,0,train,False,False
Anh Việt ăn bưởi k,0,train,False,False
dơ vl,1,train,False,False
Nội cái mông là thấy trời sinh một cặp rồi :)),0,train,False,False
Xóa kênh đi ông giáo êi. Quân tử nhất ngôn chứ. =)),0,train,False,False
Lượng like lại nhắc về ký ức thầy ạ,0,train,False,False
Có giáo án này không :)),0,train,False,False
phân biệt đc đó nhưng độ không đc thông minh vẫn như nhau thôi không cần so sánh :V,0,train,False,False
Cám ơn thầy nhaa,0,train,False,False
Okey thầy eiii,0,train,False,False
Thí chủ cho bần tăng xin video =)),0,train,False,False
Thầy bị trúng lời nguyền :))),0,train,False,False
Hít keo chó nhiều quá dẫn tới hậu quả bị ngáo đá,0,train,False,False
Đại Nghĩa viết nhanh quá nó tự cho chữ =))),0,train,False,False
Voliber nữa,0,train,False,False
Đâu phải khác nhau mỗi cách đánh =)),0,train,False,False
Cực kì thuyết p.....,0,train,False,False
Phong Thanh 🤣🤣🤣,0,train,False,False
cực kì thuyết phục abe,0,train,False,False
Trung tretrau :))),0,train,False,False
Sim số đẹp ib e nha,0,train,False,False
Trung bá zoe,0,train,False,False
camera xuất sắc một chiếc điện thoại tốt cho ae nào cần,0,train,False,False
Trung cọc quá zậy =))),0,train,False,False
Like đi rồi vào Google dịch thử,0,train,False,False
hí hí,0,train,False,False
: D,0,train,False,False
.chúc mừng thầy nha 🎉,0,train,False,False
Abe đang ở HN nha ae 😂😂,0,train,False,False
thầy đéo xoá kênh kêu gọi học trò report cho bay kênh thiệt luôn :)),0,train,False,False
Sắp có sản phẩm hợp tác với bên JAV nha các học trò,0,train,False,False
Xin video vs,0,train,False,False
đây là aba sao khi già,0,train,False,False
chuẩn giá án rồi,0,train,False,False
1 ng Thầy với những Giáo Án đỉnh kout :)),0,train,False,False
Lâu lâu được một pha là cứ đem ra khoe hoài :),0,train,False,False
Em sẽ sub cho abe kênh mới yên tâm nha abe :>,0,train,False,False
Lại Hợp Sâm wtf ?????,0,train,False,False
Duy Anh Pham dm,2,train,False,False
Huy Engraving xin video vs bn ơi,0,train,False,False
Ò ó o,0,train,False,False
Đm chúng m k đi ngủ à...sống chậm thôi,0,train,False,False
Đoàn Văn Ngọc Sơn Trung Sì Núp Đót - 3GaGang,0,train,False,False
Ba quạt:)),0,train,False,False
Vải của now tốt nè,0,train,False,False
nghe mắc i* quá abeeee,2,train,False,False
Nguyễn Phan Hoài Ninh ai kêu gáy sớm giờ khỏi có cơm ăn:)),0,train,False,False
Huỳnh Hiệp Thiện aba là bột giặt 😏😁😁,0,train,False,False
Cực kỳ thuyết phục :))),0,train,False,False
Này đẹp hơn,0,train,False,False
"Đánh con mẹ gì trúng 20k, xao lol :))",1,train,False,False
.chúc mừng thầy nha 🎉,0,train,False,False
Tô Phước Sang ai xin thì add rồi ib t,0,train,False,False
Như 2 giọt nước chỉ khác mỗi mặt,0,train,False,False
AE THẤY HAY THÌ CHO MÌNH XIN 1 ĐĂNG KÝ VỚI Ạ,0,train,False,False
"Tại kỉ năng xạo loz của thầy tăng lên , nên học sinh chăm chỉ hơn á thầy 😁",2,train,False,False
Mong thầy sẽ đưa ra những giáo án mới cho bọn em và những reaction bổ ít như là Láy Máy Bay của bình gold chẳng hạn 😂,0,train,False,False
"hỡi những người anh em thiện lành, ai có info thằng Darius vs Jarvan cho mình xin nhé, có hậu tạ.",0,train,False,False
Ơ tưởng thầy chơi gay 😢,2,train,False,False
Ai dè 0155 rồi nên tính làm 0175,0,train,False,False
Vũ Đình Huấn =))))))))))),0,train,False,False
Sao căn vậy,0,train,False,False
Hưng Tee,0,train,False,False
Link bạn,0,train,False,False
hay quá abe,0,train,False,False
aatrox nữa,0,train,False,False
Bait :))),0,train,False,False
Học cái tính của thầy nên clear bị z á,0,train,False,False
BaroiBeo X tieu tieu,0,train,False,False
Sao e nhập nó lại ghi như v thầy. Ko đc :(,0,train,False,False
lz ma no do =)),2,train,False,False
ThanhHuy Nguyen kém :)),0,train,False,False
Tào lao,1,train,False,False
Bị cô lập thì về đây với em nè abe em dẫn abe đi chơi gái nè . Bao ngon,1,train,False,False
giáo án lập kênh mới đến đâu r thầy ?,0,train,False,False
✪ Quản Lí Fan Cứng,0,train,False,False
ba bá dơ :)),2,train,False,False
Ditme mặt thầy cũng thần thái vãi l*n :)),0,train,False,False
Dạ đtrai quá abe ạ :)),0,train,False,False
Thằng nidalee,0,train,False,False
Phim séc hả :)),0,train,False,False
ok nha',0,train,False,False
"Mãi mãi một huyền thoại , Faker tuổi so với Thầy",0,train,False,False
Quang Minh xạo lồn vừa phải 🤣🤣🤣,2,train,False,False
Gia Cát Lồn =))))),2,train,False,False
gần ra phim như này chưa thầy,0,train,False,False
hôm CN gặp ông í ở phố đi bộ với người yêu nhé,0,train,False,False
Dạ,0,train,False,False
Ơ tuổi thơ của clear:)),0,train,False,False
Năm nay em chưa đóng học phí ..,0,train,False,False
Xin vd bn ơiii,0,train,False,False
học trò của thầy bị nhiễm của thầy là đúng ròi :)),0,train,False,False
Chau Nguyen,0,train,False,False
Nhờ thầy mà giáo án susan vẫn đc tuyên truyền rộng rãi khắp cả nước🤣🤣,0,train,False,False
